grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b
4,65,635004.5,485065.5,117.73,ASPHALT,94,96,82
4,66,635004.5,485066.5,117.44,ASPHALT,87,91,74
4,67,635004.5,485067.5,117.25,GRASS,82,89,71
4,68,635004.5,485068.5,117.04,ASPHALT,99,103,80
4,69,635004.5,485069.5,117.04,ASPHALT,113,112,92
4,70,635004.5,485070.5,117.15,CONCRETE,141,134,115
4,71,635004.5,485071.5,117.17,CONCRETE,168,156,140
4,72,635004.5,485072.5,117.26,CONCRETE,195,188,178
4,73,635004.5,485073.5,117.34,CONCRETE,207,199,186
4,74,635004.5,485074.5,117.34,CONCRETE,210,200,188
4,75,635004.5,485075.5,117.39,CONCRETE,207,199,186
4,76,635004.5,485076.5,117.45,CONCRETE,207,199,186
4,77,635004.5,485077.5,117.33,CONCRETE,188,183,164
4,78,635004.5,485078.5,117.01,ASPHALT,126,125,104
4,79,635004.5,485079.5,117.01,ASPHALT,98,108,84
4,80,635004.5,485080.5,116.42,ASPHALT,84,95,78
4,81,635004.5,485081.5,116.02,GRASS,62,75,57
4,82,635004.5,485082.5,115.65,GRASS,76,82,68
4,83,635004.5,485083.5,115.65,GRASS,81,93,73
4,84,635004.5,485084.5,115.29,GRASS,78,87,68
4,85,635004.5,485085.5,114.95,GRASS,85,94,73
4,86,635004.5,485086.5,114.73,GRASS,70,81,64
4,87,635004.5,485087.5,114.56,ASPHALT,98,106,83
4,88,635004.5,485088.5,114.56,GRASS,79,88,67
4,89,635004.5,485089.5,114.51,ASPHALT,97,105,81
4,90,635004.5,485090.5,114.43,ASPHALT,105,108,87
4,91,635004.5,485091.5,114.44,ASPHALT,114,107,88
4,92,635004.5,485092.5,114.41,ASPHALT,114,112,89
4,93,635004.5,485093.5,114.41,ASPHALT,115,119,94
4,94,635004.5,485094.5,114.36,ASPHALT,91,103,79
4,95,635004.5,485095.5,114.31,ASPHALT,85,99,76
4,96,635004.5,485096.5,114.26,ASPHALT,90,102,78
4,97,635004.5,485097.5,114.22,GRASS,82,94,74
4,98,635004.5,485098.5,114.22,ASPHALT,106,114,91
4,99,635004.5,485099.5,114.21,ASPHALT,105,113,89
5,0,635005.5,485000.5,123.17,ASPHALT,89,89,91
5,1,635005.5,485001.5,122.99,ASPHALT,91,84,78
5,2,635005.5,485002.5,122.99,GRASS,25,36,32
5,3,635005.5,485003.5,122.96,GRASS,66,82,72
5,4,635005.5,485004.5,122.49,GRASS,26,36,35
5,5,635005.5,485005.5,121.43,ASPHALT,84,92,77
5,6,635005.5,485006.5,120.95,GRASS,58,64,64
5,7,635005.5,485007.5,120.95,ASPHALT,95,97,92
5,8,635005.5,485008.5,121.9,ASPHALT,96,95,93
5,9,635005.5,485009.5,122.83,ASPHALT,98,96,97
5,10,635005.5,485010.5,122.82,ASPHALT,91,93,90
5,11,635005.5,485011.5,122.86,ASPHALT,92,93,95
5,12,635005.5,485012.5,122.86,ASPHALT,83,83,83
5,13,635005.5,485013.5,122.83,ASPHALT,95,94,92
5,14,635005.5,485014.5,122.7,ASPHALT,106,96,94
5,15,635005.5,485015.5,120.96,GRASS,62,63,49
5,16,635005.5,485016.5,120.09,GRASS,37,47,48
5,17,635005.5,485017.5,120.09,GRASS,22,33,35
5,18,635005.5,485018.5,120.06,GRASS,32,40,42
5,19,635005.5,485019.5,120.05,GRASS,84,86,72
5,20,635005.5,485020.5,119.95,ASPHALT,97,105,81
5,21,635005.5,485021.5,119.95,ASPHALT,101,100,80
5,22,635005.5,485022.5,119.96,CONCRETE,140,132,121
5,23,635005.5,485023.5,119.95,ASPHALT,97,100,81
5,24,635005.5,485024.5,119.93,GRASS,64,75,58
5,25,635005.5,485025.5,119.91,GRASS,77,92,71
5,26,635005.5,485026.5,119.91,GRASS,56,75,53
5,27,635005.5,485027.5,119.9,GRASS,60,74,59
5,28,635005.5,485028.5,119.82,GRASS,34,43,40
5,29,635005.5,485029.5,119.72,GRASS,64,79,58
5,30,635005.5,485030.5,119.56,ASPHALT,87,100,82
5,31,635005.5,485031.5,119.56,GRASS,45,47,44
5,32,635005.5,485032.5,119.6,ASPHALT,99,100,92
5,33,635005.5,485033.5,119.59,GRASS,58,66,55
5,34,635005.5,485034.5,119.58,ASPHALT,105,107,85
5,35,635005.5,485035.5,119.58,ASPHALT,120,120,96
5,36,635005.5,485036.5,119.58,ASPHALT,121,123,99
5,37,635005.5,485037.5,119.58,ASPHALT,88,94,80
5,38,635005.5,485038.5,119.51,ASPHALT,90,102,80
5,39,635005.5,485039.5,119.47,ASPHALT,111,120,99
5,40,635005.5,485040.5,119.47,ASPHALT,104,115,98
5,41,635005.5,485041.5,119.48,ASPHALT,104,117,99
5,42,635005.5,485042.5,119.37,ASPHALT,89,100,84
5,43,635005.5,485043.5,119.25,GRASS,37,48,44
5,44,635005.5,485044.5,119.08,GRASS,24,33,38
5,45,635005.5,485045.5,119.08,GRASS,24,35,41
5,46,635005.5,485046.5,118.72,GRASS,19,28,35
5,47,635005.5,485047.5,118.66,GRASS,20,29,36
5,48,635005.5,485048.5,118.62,GRASS,23,34,40
5,49,635005.5,485049.5,118.64,GRASS,26,33,39
5,50,635005.5,485050.5,118.64,GRASS,31,40,39
5,51,635005.5,485051.5,118.62,GRASS,74,80,68
5,52,635005.5,485052.5,118.6,GRASS,82,86,71
5,53,635005.5,485053.5,118.54,GRASS,82,83,65
5,54,635005.5,485054.5,118.55,ASPHALT,110,111,93
5,55,635005.5,485055.5,118.55,ASPHALT,110,108,87
5,56,635005.5,485056.5,118.5,ASPHALT,105,104,83
5,57,635005.5,485057.5,118.48,ASPHALT,107,106,85
5,58,635005.5,485058.5,118.43,ASPHALT,119,117,96
5,59,635005.5,485059.5,118.33,ASPHALT,118,117,97
5,60,635005.5,485060.5,118.33,ASPHALT,105,103,82
5,61,635005.5,485061.5,118.06,ASPHALT,108,106,85
5,62,635005.5,485062.5,117.84,ASPHALT,88,92,77
5,63,635005.5,485063.5,117.58,ASPHALT,89,91,77
5,64,635005.5,485064.5,117.58,ASPHALT,88,91,74
5,65,635005.5,485065.5,117.34,ASPHALT,98,97,79
5,66,635005.5,485066.5,117.1,ASPHALT,98,101,82
5,67,635005.5,485067.5,117.0,ASPHALT,96,98,77
5,68,635005.5,485068.5,117.02,DIRT,91,93,72
5,69,635005.5,485069.5,117.02,ASPHALT,118,116,95
5,70,635005.5,485070.5,117.08,CONCRETE,164,156,143
5,71,635005.5,485071.5,117.13,CONCRETE,193,189,178
5,72,635005.5,485072.5,117.2,CONCRETE,205,197,184
5,73,635005.5,485073.5,117.26,CONCRETE,206,198,185
5,74,635005.5,485074.5,117.26,CONCRETE,208,200,187
5,75,635005.5,485075.5,117.39,CONCRETE,202,196,182
5,76,635005.5,485076.5,117.18,CONCRETE,188,182,166
5,77,635005.5,485077.5,116.79,ASPHALT,112,114,92
5,78,635005.5,485078.5,116.39,ASPHALT,91,100,79
5,79,635005.5,485079.5,116.39,GRASS,85,99,74
5,80,635005.5,485080.5,115.99,GRASS,75,88,70
5,81,635005.5,485081.5,115.48,GRASS,78,91,73
5,82,635005.5,485082.5,115.12,GRASS,78,91,71
5,83,635005.5,485083.5,115.12,GRASS,78,89,72
5,84,635005.5,485084.5,114.86,ASPHALT,86,98,78
5,85,635005.5,485085.5,114.66,ASPHALT,87,102,83
5,86,635005.5,485086.5,114.59,ASPHALT,90,99,78
5,87,635005.5,485087.5,114.58,ASPHALT,107,115,91
5,88,635005.5,485088.5,114.58,ASPHALT,97,107,83
5,89,635005.5,485089.5,114.51,ASPHALT,110,118,94
5,90,635005.5,485090.5,114.46,ASPHALT,93,98,78
5,91,635005.5,485091.5,114.45,DIRT,109,107,84
5,92,635005.5,485092.5,114.37,ASPHALT,127,126,105
5,93,635005.5,485093.5,114.37,ASPHALT,107,111,86
5,94,635005.5,485094.5,114.35,ASPHALT,110,116,90
5,95,635005.5,485095.5,114.29,ASPHALT,105,115,91
5,96,635005.5,485096.5,114.28,ASPHALT,98,106,83
5,97,635005.5,485097.5,114.25,ASPHALT,90,99,80
5,98,635005.5,485098.5,114.25,ASPHALT,89,98,79
5,99,635005.5,485099.5,114.21,ASPHALT,129,126,107
6,0,635006.5,485000.5,123.25,ASPHALT,91,92,86
6,1,635006.5,485001.5,122.94,GRASS,25,34,31
6,2,635006.5,485002.5,122.94,ASPHALT,105,116,99
6,3,635006.5,485003.5,122.48,GRASS,27,38,32
6,4,635006.5,485004.5,121.8,ASPHALT,94,100,88
6,5,635006.5,485005.5,121.41,GRASS,68,73,69
6,6,635006.5,485006.5,120.91,GRASS,70,73,66
6,7,635006.5,485007.5,120.91,GRASS,39,39,39
6,8,635006.5,485008.5,121.08,ASPHALT,86,87,82
6,9,635006.5,485009.5,122.62,ASPHALT,79,83,84
6,10,635006.5,485010.5,122.86,ASPHALT,90,94,95
6,11,635006.5,485011.5,122.83,ASPHALT,101,101,103
6,12,635006.5,485012.5,122.83,ASPHALT,88,84,83
6,13,635006.5,485013.5,122.72,ASPHALT,117,108,103
6,14,635006.5,485014.5,122.54,ASPHALT,108,97,93
6,15,635006.5,485015.5,120.17,GRASS,77,87,62
6,16,635006.5,485016.5,120.08,GRASS,34,43,40
6,17,635006.5,485017.5,120.08,GRASS,34,45,47
6,18,635006.5,485018.5,120.01,ASPHALT,96,105,88
6,19,635006.5,485019.5,120.0,ASPHALT,87,99,79
6,20,635006.5,485020.5,119.96,ASPHALT,92,100,77
6,21,635006.5,485021.5,119.96,ASPHALT,125,126,110
6,22,635006.5,485022.5,119.92,ASPHALT,122,114,103
6,23,635006.5,485023.5,119.94,ASPHALT,101,102,86
6,24,635006.5,485024.5,119.93,GRASS,84,91,73
6,25,635006.5,485025.5,119.91,GRASS,66,84,58
6,26,635006.5,485026.5,119.91,GRASS,61,78,60
6,27,635006.5,485027.5,119.85,GRASS,70,88,64
6,28,635006.5,485028.5,119.8,GRASS,41,54,44
6,29,635006.5,485029.5,119.63,GRASS,63,72,67
6,30,635006.5,485030.5,119.63,GRASS,45,53,42
6,31,635006.5,485031.5,119.63,ASPHALT,111,113,92
6,32,635006.5,485032.5,119.62,GRASS,87,91,68
6,33,635006.5,485033.5,119.6,ASPHALT,110,112,90
6,34,635006.5,485034.5,119.54,ASPHALT,93,97,74
6,35,635006.5,485035.5,119.57,ASPHALT,117,121,98
6,36,635006.5,485036.5,119.57,GRASS,80,84,69
6,37,635006.5,485037.5,119.56,GRASS,79,83,66
6,38,635006.5,485038.5,119.46,CONCRETE,160,159,139
6,39,635006.5,485039.5,119.41,CONCRETE,160,154,138
6,40,635006.5,485040.5,119.41,ASPHALT,112,121,102
6,41,635006.5,485041.5,119.44,GRASS,79,90,73
6,42,635006.5,485042.5,119.4,ASPHALT,86,99,81
6,43,635006.5,485043.5,119.22,GRASS,62,73,67
6,44,635006.5,485044.5,119.06,GRASS,72,83,79
6,45,635006.5,485045.5,119.06,GRASS,23,32,39
6,46,635006.5,485046.5,118.69,GRASS,29,40,44
6,47,635006.5,485047.5,118.64,GRASS,24,33,40
6,48,635006.5,485048.5,118.65,GRASS,26,34,37
6,49,635006.5,485049.5,118.62,GRASS,52,55,48
6,50,635006.5,485050.5,118.62,ASPHALT,102,107,87
6,51,635006.5,485051.5,118.57,GRASS,84,87,66
6,52,635006.5,485052.5,118.55,GRASS,90,92,70
6,53,635006.5,485053.5,118.51,GRASS,89,86,67
6,54,635006.5,485054.5,118.48,ASPHALT,103,105,84
6,55,635006.5,485055.5,118.48,ASPHALT,109,108,88
6,56,635006.5,485056.5,118.5,DIRT,99,97,76
6,57,635006.5,485057.5,118.44,ASPHALT,112,107,87
6,58,635006.5,485058.5,118.2,ASPHALT,101,102,84
6,59,635006.5,485059.5,117.96,ASPHALT,110,111,93
6,60,635006.5,485060.5,117.96,GRASS,81,84,67
6,61,635006.5,485061.5,117.72,DIRT,100,99,78
6,62,635006.5,485062.5,117.44,ASPHALT,92,96,79
6,63,635006.5,485063.5,117.22,ASPHALT,106,108,87
6,64,635006.5,485064.5,117.22,ASPHALT,98,100,78
6,65,635006.5,485065.5,117.0,ASPHALT,107,106,85
6,66,635006.5,485066.5,116.87,ASPHALT,102,105,84
6,67,635006.5,485067.5,116.88,ASPHALT,94,96,75
6,68,635006.5,485068.5,116.96,ASPHALT,119,112,93
6,69,635006.5,485069.5,116.96,CONCRETE,178,168,156
6,70,635006.5,485070.5,117.02,CONCRETE,198,196,184
6,71,635006.5,485071.5,117.06,CONCRETE,199,193,179
6,72,635006.5,485072.5,117.14,CONCRETE,208,198,186
6,73,635006.5,485073.5,117.2,CONCRETE,206,198,185
6,74,635006.5,485074.5,117.2,CONCRETE,199,193,179
6,75,635006.5,485075.5,117.19,CONCRETE,186,177,160
6,76,635006.5,485076.5,116.65,ASPHALT,111,115,92
6,77,635006.5,485077.5,116.19,ASPHALT,94,102,81
6,78,635006.5,485078.5,115.83,GRASS,78,87,68
6,79,635006.5,485079.5,115.83,GRASS,84,98,73
6,80,635006.5,485080.5,115.51,GRASS,75,88,70
6,81,635006.5,485081.5,115.05,GRASS,68,83,64
6,82,635006.5,485082.5,114.75,GRASS,80,91,74
6,83,635006.5,485083.5,114.75,GRASS,72,83,66
6,84,635006.5,485084.5,114.65,GRASS,81,93,73
6,85,635006.5,485085.5,114.59,ASPHALT,94,99,79
6,86,635006.5,485086.5,114.55,ASPHALT,88,101,81
6,87,635006.5,485087.5,114.53,ASPHALT,85,98,80
6,88,635006.5,485088.5,114.53,ASPHALT,88,100,78
6,89,635006.5,485089.5,114.5,ASPHALT,108,114,88
6,90,635006.5,485090.5,114.46,ASPHALT,93,101,77
6,91,635006.5,485091.5,114.42,ASPHALT,124,124,100
6,92,635006.5,485092.5,114.39,ASPHALT,109,113,86
6,93,635006.5,485093.5,114.39,ASPHALT,115,119,94
6,94,635006.5,485094.5,114.35,ASPHALT,104,108,85
6,95,635006.5,485095.5,114.29,ASPHALT,103,111,87
6,96,635006.5,485096.5,114.26,ASPHALT,105,115,91
6,97,635006.5,485097.5,114.19,ASPHALT,97,105,82
6,98,635006.5,485098.5,114.19,ASPHALT,99,104,84
6,99,635006.5,485099.5,114.21,ASPHALT,130,125,106
7,0,635007.5,485000.5,122.99,GRASS,22,35,26
7,1,635007.5,485001.5,122.42,GRASS,70,88,72
7,2,635007.5,485002.5,122.42,GRASS,27,36,35
7,3,635007.5,485003.5,121.94,GRASS,81,93,73
7,4,635007.5,485004.5,121.27,GRASS,70,90,65
7,5,635007.5,485005.5,120.97,GRASS,28,39,31
7,6,635007.5,485006.5,120.63,GRASS,53,64,50
7,7,635007.5,485007.5,120.63,ASPHALT,87,87,79
7,8,635007.5,485008.5,120.69,ASPHALT,99,100,86
7,9,635007.5,485009.5,122.03,GRASS,60,65,69
7,10,635007.5,485010.5,122.81,GRASS,51,56,59
7,11,635007.5,485011.5,122.78,GRASS,66,70,71
7,12,635007.5,485012.5,122.78,ASPHALT,99,93,93
7,13,635007.5,485013.5,122.66,ASPHALT,95,93,81
7,14,635007.5,485014.5,120.34,GRASS,61,72,55
7,15,635007.5,485015.5,120.08,GRASS,55,66,60
7,16,635007.5,485016.5,120.05,GRASS,22,32,33
7,17,635007.5,485017.5,120.05,GRASS,64,78,63
7,18,635007.5,485018.5,120.04,ASPHALT,94,107,79
7,19,635007.5,485019.5,120.03,ASPHALT,110,109,88
7,20,635007.5,485020.5,119.92,ASPHALT,121,115,103
7,21,635007.5,485021.5,119.92,ASPHALT,117,113,102
7,22,635007.5,485022.5,119.94,ASPHALT,129,122,112
7,23,635007.5,485023.5,119.94,ASPHALT,122,113,104
7,24,635007.5,485024.5,119.95,CONCRETE,135,129,115
7,25,635007.5,485025.5,119.87,ASPHALT,87,99,75
7,26,635007.5,485026.5,119.87,ASPHALT,85,100,77
7,27,635007.5,485027.5,119.78,GRASS,85,99,74
7,28,635007.5,485028.5,119.7,GRASS,74,81,74
7,29,635007.5,485029.5,119.67,GRASS,45,47,46
7,30,635007.5,485030.5,119.68,ASPHALT,122,113,98
7,31,635007.5,485031.5,119.68,ASPHALT,103,105,83
7,32,635007.5,485032.5,119.61,DIRT,112,107,85
7,33,635007.5,485033.5,119.59,ASPHALT,117,117,93
7,34,635007.5,485034.5,119.56,ASPHALT,111,113,91
7,35,635007.5,485035.5,119.54,GRASS,70,77,61
7,36,635007.5,485036.5,119.54,ASPHALT,93,102,81
7,37,635007.5,485037.5,119.52,GRASS,67,70,51
7,38,635007.5,485038.5,119.48,GRASS,78,77,59
7,39,635007.5,485039.5,119.37,CONCRETE,155,148,130
7,40,635007.5,485040.5,119.37,ASPHALT,111,117,103
7,41,635007.5,485041.5,119.39,ASPHALT,102,111,94
7,42,635007.5,485042.5,119.38,ASPHALT,108,121,103
7,43,635007.5,485043.5,119.37,ASPHALT,101,114,97
7,44,635007.5,485044.5,119.02,ASPHALT,84,97,80
7,45,635007.5,485045.5,119.02,GRASS,70,82,72
7,46,635007.5,485046.5,118.75,GRASS,60,72,62
7,47,635007.5,485047.5,118.63,GRASS,23,33,35
7,48,635007.5,485048.5,118.59,GRASS,32,38,34
7,49,635007.5,485049.5,118.55,DIRT,96,95,75
7,50,635007.5,485050.5,118.55,ASPHALT,101,103,81
7,51,635007.5,485051.5,118.51,ASPHALT,100,103,82
7,52,635007.5,485052.5,118.55,ASPHALT,102,101,81
7,53,635007.5,485053.5,118.49,ASPHALT,104,102,81
7,54,635007.5,485054.5,118.46,ASPHALT,97,98,80
7,55,635007.5,485055.5,118.46,ASPHALT,115,110,90
7,56,635007.5,485056.5,118.41,ASPHALT,103,102,81
7,57,635007.5,485057.5,118.14,DIRT,97,96,75
7,58,635007.5,485058.5,117.86,GRASS,84,91,75
7,59,635007.5,485059.5,117.53,GRASS,83,88,68
7,60,635007.5,485060.5,117.53,GRASS,87,90,69
7,61,635007.5,485061.5,117.31,DIRT,100,99,78
7,62,635007.5,485062.5,117.05,ASPHALT,104,103,83
7,63,635007.5,485063.5,116.88,ASPHALT,107,106,85
7,64,635007.5,485064.5,116.88,ASPHALT,92,94,73
7,65,635007.5,485065.5,116.79,ASPHALT,105,107,86
7,66,635007.5,485066.5,116.77,ASPHALT,97,99,78
7,67,635007.5,485067.5,116.81,ASPHALT,125,118,99
7,68,635007.5,485068.5,116.88,CONCRETE,176,169,153
7,69,635007.5,485069.5,116.88,CONCRETE,200,196,185
7,70,635007.5,485070.5,116.95,CONCRETE,201,197,185
7,71,635007.5,485071.5,117.02,CONCRETE,207,199,186
7,72,635007.5,485072.5,117.08,CONCRETE,205,197,184
7,73,635007.5,485073.5,116.94,CONCRETE,201,195,181
7,74,635007.5,485074.5,116.94,CONCRETE,184,177,159
7,75,635007.5,485075.5,116.56,ASPHALT,111,113,91
7,76,635007.5,485076.5,116.09,GRASS,75,87,67
7,77,635007.5,485077.5,115.51,GRASS,79,90,73
7,78,635007.5,485078.5,115.25,ASPHALT,95,102,86
7,79,635007.5,485079.5,115.25,GRASS,82,96,73
7,80,635007.5,485080.5,115.03,GRASS,73,86,69
7,81,635007.5,485081.5,114.75,GRASS,74,87,69
7,82,635007.5,485082.5,114.59,ASPHALT,88,100,80
7,83,635007.5,485083.5,114.59,GRASS,74,85,68
7,84,635007.5,485084.5,114.58,ASPHALT,87,99,79
7,85,635007.5,485085.5,114.58,GRASS,80,95,76
7,86,635007.5,485086.5,114.54,GRASS,76,91,72
7,87,635007.5,485087.5,114.51,ASPHALT,95,106,89
7,88,635007.5,485088.5,114.51,GRASS,80,93,73
7,89,635007.5,485089.5,114.51,ASPHALT,98,108,84
7,90,635007.5,485090.5,114.44,ASPHALT,103,111,87
7,91,635007.5,485091.5,114.41,ASPHALT,105,111,85
7,92,635007.5,485092.5,114.39,DIRT,97,106,75
7,93,635007.5,485093.5,114.39,ASPHALT,99,104,81
7,94,635007.5,485094.5,114.34,ASPHALT,101,111,86
7,95,635007.5,485095.5,114.31,ASPHALT,101,111,86
7,96,635007.5,485096.5,114.25,ASPHALT,103,111,87
7,97,635007.5,485097.5,114.2,ASPHALT,100,103,82
7,98,635007.5,485098.5,114.2,ASPHALT,117,112,92
7,99,635007.5,485099.5,114.2,ASPHALT,130,125,105
8,0,635008.5,485000.5,122.47,GRASS,52,69,59
8,1,635008.5,485001.5,121.88,GRASS,32,38,34
8,2,635008.5,485002.5,121.88,ASPHALT,106,114,91
8,3,635008.5,485003.5,121.28,ASPHALT,96,122,85
8,4,635008.5,485004.5,120.75,GRASS,42,59,43
8,5,635008.5,485005.5,120.46,ASPHALT,84,90,76
8,6,635008.5,485006.5,120.42,GRASS,66,72,58
8,7,635008.5,485007.5,120.42,GRASS,47,52,45
8,8,635008.5,485008.5,120.52,ASPHALT,98,100,86
8,9,635008.5,485009.5,120.6,GRASS,35,45,47
8,10,635008.5,485010.5,122.77,GRASS,54,55,60
8,11,635008.5,485011.5,122.67,ASPHALT,98,94,95
8,12,635008.5,485012.5,122.67,ASPHALT,90,91,86
8,13,635008.5,485013.5,121.27,ASPHALT,109,97,85
8,14,635008.5,485014.5,120.27,GRASS,49,55,45
8,15,635008.5,485015.5,120.14,GRASS,24,33,32
8,16,635008.5,485016.5,120.08,GRASS,53,65,61
8,17,635008.5,485017.5,120.08,ASPHALT,85,98,78
8,18,635008.5,485018.5,120.03,ASPHALT,117,118,100
8,19,635008.5,485019.5,119.98,ASPHALT,117,111,99
8,20,635008.5,485020.5,120.0,ASPHALT,112,104,93
8,21,635008.5,485021.5,120.0,CONCRETE,134,127,119
8,22,635008.5,485022.5,119.92,ASPHALT,116,109,99
8,23,635008.5,485023.5,119.95,ASPHALT,124,120,111
8,24,635008.5,485024.5,119.89,ASPHALT,107,101,89
8,25,635008.5,485025.5,119.85,ASPHALT,98,106,85
8,26,635008.5,485026.5,119.85,GRASS,67,80,63
8,27,635008.5,485027.5,119.73,GRASS,82,85,74
8,28,635008.5,485028.5,119.72,GRASS,42,44,43
8,29,635008.5,485029.5,119.7,CONCRETE,145,137,118
8,30,635008.5,485030.5,119.69,DIRT,98,97,76
8,31,635008.5,485031.5,119.69,ASPHALT,117,116,95
8,32,635008.5,485032.5,119.65,ASPHALT,118,120,96
8,33,635008.5,485033.5,119.57,CONCRETE,133,132,112
8,34,635008.5,485034.5,119.53,GRASS,79,83,68
8,35,635008.5,485035.5,119.44,GRASS,72,81,64
8,36,635008.5,485036.5,119.44,GRASS,79,88,69
8,37,635008.5,485037.5,119.43,ASPHALT,90,95,75
8,38,635008.5,485038.5,119.45,ASPHALT,88,92,75
8,39,635008.5,485039.5,119.39,ASPHALT,94,108,134
8,40,635008.5,485040.5,119.39,GRASS,55,63,76
8,41,635008.5,485041.5,119.43,CONCRETE,135,130,111
8,42,635008.5,485042.5,119.41,ASPHALT,99,108,89
8,43,635008.5,485043.5,119.21,ASPHALT,94,109,86
8,44,635008.5,485044.5,118.9,GRASS,75,92,76
8,45,635008.5,485045.5,118.9,GRASS,59,73,60
8,46,635008.5,485046.5,118.73,GRASS,56,67,51
8,47,635008.5,485047.5,118.63,ASPHALT,98,101,84
8,48,635008.5,485048.5,118.51,ASPHALT,91,92,76
8,49,635008.5,485049.5,118.53,ASPHALT,95,96,78
8,50,635008.5,485050.5,118.53,ASPHALT,113,112,91
8,51,635008.5,485051.5,118.53,DIRT,94,96,74
8,52,635008.5,485052.5,118.47,ASPHALT,107,106,86
8,53,635008.5,485053.5,118.42,DIRT,99,97,76
8,54,635008.5,485054.5,118.26,ASPHALT,110,109,89
8,55,635008.5,485055.5,118.26,DIRT,94,93,73
8,56,635008.5,485056.5,117.99,ASPHALT,97,99,78
8,57,635008.5,485057.5,117.69,ASPHALT,90,93,74
8,58,635008.5,485058.5,117.38,ASPHALT,93,100,82
8,59,635008.5,485059.5,117.17,ASPHALT,101,105,88
8,60,635008.5,485060.5,117.17,ASPHALT,121,119,98
8,61,635008.5,485061.5,116.95,ASPHALT,119,114,95
8,62,635008.5,485062.5,116.72,ASPHALT,106,103,84
8,63,635008.5,485063.5,116.62,ASPHALT,112,109,90
8,64,635008.5,485064.5,116.62,ASPHALT,92,94,73
8,65,635008.5,485065.5,116.62,ASPHALT,100,102,81
8,66,635008.5,485066.5,116.68,ASPHALT,132,125,107
8,67,635008.5,485067.5,116.73,CONCRETE,188,182,168
8,68,635008.5,485068.5,116.8,CONCRETE,197,191,179
8,69,635008.5,485069.5,116.8,CONCRETE,197,191,179
8,70,635008.5,485070.5,116.88,CONCRETE,206,198,185
8,71,635008.5,485071.5,116.96,CONCRETE,206,198,185
8,72,635008.5,485072.5,116.77,CONCRETE,203,195,182
8,73,635008.5,485073.5,116.36,CONCRETE,187,180,162
8,74,635008.5,485074.5,116.36,ASPHALT,100,104,87
8,75,635008.5,485075.5,115.97,GRASS,84,93,74
8,76,635008.5,485076.5,115.6,GRASS,82,94,74
8,77,635008.5,485077.5,115.21,GRASS,70,83,63
8,78,635008.5,485078.5,114.9,ASPHALT,103,110,92
8,79,635008.5,485079.5,114.9,GRASS,77,90,70
8,80,635008.5,485080.5,114.76,ASPHALT,83,94,77
8,81,635008.5,485081.5,114.59,ASPHALT,89,98,77
8,82,635008.5,485082.5,114.57,GRASS,73,88,69
8,83,635008.5,485083.5,114.57,ASPHALT,101,109,86
8,84,635008.5,485084.5,114.58,ASPHALT,88,100,78
8,85,635008.5,485085.5,114.55,ASPHALT,81,98,79
8,86,635008.5,485086.5,114.53,GRASS,77,92,69
8,87,635008.5,485087.5,114.54,ASPHALT,88,102,79
8,88,635008.5,485088.5,114.54,ASPHALT,92,104,82
8,89,635008.5,485089.5,114.49,ASPHALT,99,111,89
8,90,635008.5,485090.5,114.45,GRASS,82,94,72
8,91,635008.5,485091.5,114.41,ASPHALT,92,102,78
8,92,635008.5,485092.5,114.35,ASPHALT,93,105,83
8,93,635008.5,485093.5,114.35,ASPHALT,98,106,82
8,94,635008.5,485094.5,114.34,ASPHALT,99,109,85
8,95,635008.5,485095.5,114.28,GRASS,83,96,76
8,96,635008.5,485096.5,114.2,ASPHALT,103,111,87
8,97,635008.5,485097.5,114.18,ASPHALT,118,120,99
8,98,635008.5,485098.5,114.18,CONCRETE,159,152,134
8,99,635008.5,485099.5,114.16,ASPHALT,119,117,96
9,0,635009.5,485000.5,121.85,GRASS,29,34,37
9,1,635009.5,485001.5,121.83,ASPHALT,98,106,91
9,2,635009.5,485002.5,121.83,GRASS,81,105,73
9,3,635009.5,485003.5,120.99,GRASS,42,61,41
9,4,635009.5,485004.5,120.48,GRASS,79,88,69
9,5,635009.5,485005.5,120.48,GRASS,74,87,67
9,6,635009.5,485006.5,120.41,ASPHALT,95,107,83
9,7,635009.5,485007.5,120.41,GRASS,78,87,70
9,8,635009.5,485008.5,120.39,GRASS,66,78,68
9,9,635009.5,485009.5,121.01,ASPHALT,81,88,98
9,10,635009.5,485010.5,122.76,ASPHALT,89,87,88
9,11,635009.5,485011.5,120.53,ASPHALT,92,92,92
9,12,635009.5,485012.5,120.53,ASPHALT,91,87,86
9,13,635009.5,485013.5,120.33,CONCRETE,140,136,127
9,14,635009.5,485014.5,120.26,GRASS,66,79,70
9,15,635009.5,485015.5,120.17,GRASS,56,68,54
9,16,635009.5,485016.5,120.09,GRASS,85,98,72
9,17,635009.5,485017.5,120.09,ASPHALT,95,100,80
9,18,635009.5,485018.5,120.03,ASPHALT,117,113,101
9,19,635009.5,485019.5,119.97,ASPHALT,134,125,108
9,20,635009.5,485020.5,119.96,CONCRETE,135,128,120
9,21,635009.5,485021.5,119.96,ASPHALT,109,111,98
9,22,635009.5,485022.5,119.97,ASPHALT,134,123,117
9,23,635009.5,485023.5,119.91,GRASS,84,80,71
9,24,635009.5,485024.5,119.89,ASPHALT,120,117,100
9,25,635009.5,485025.5,119.79,GRASS,74,88,65
